WM_ID	Centroid_X	Centroid_Y	SR_M	SR_A	SR_B	SR_SUM	REGION_2016	REGION_2017	grid_bio1	grid_bio2	grid_bio3	grid_bio4	grid_bio5	grid_bio6	grid_bio7	grid_bio8	grid_bio9	grid_bio10	grid_bio11	grid_bio12	grid_bio13	grid_bio14	grid_bio15	grid_bio16	grid_bio17	grid_bio18	grid_bio19	pet_ann	Countpnts_t	Avg_t	Range_t	Countpnts_SP	Avg_TSP	Avg_USP	Avg_SSP	Avg_erlong	Avg_HERM02	Avg_HERM24	Avg_HERM46	Avg_HERM68	Avg_HERM81	Avg_HERM10	Avg_HERMER	soil_var	dem_range	Avg_Z	Min_Z	Max_Z	Range_Z	Rugg_avg	Rugg_range	Countpnts_cosmo	E_Calc	dE_Calc	RELIEF_MIN	RELIEF_MAX	RELIEF_RNG	RELIEF_MN	RELIEF_STD	REALM
29269	-71.5	8.5	221	78	572	871		ANDES	191.84	62.91	666.99	511.24	236.93	142.35	94.58	192.52	185.29	198.43	183.50	1526.98	193.13	52.78	37.31	548.92	168.69	411.33	236.01	1432.50	36.00	6.81	24.50	36.00	574135.72	129.45	19.70	0.59	0.86	0.57	0.33	0.27	0.29	0.29	0.44	20.00	4871.00	2635.31	450.00	4718.00	4268.00	418.19	1221.00	0	0.00	0.00	4.69	4207.24	4202.55	1428.75	1096.18	South American
29270	-70.5	8.5	209	63	572	844		ANDES	221.57	59.55	659.82	522.70	269.17	178.81	90.36	218.02	223.51	229.96	213.69	1771.29	255.74	19.93	57.92	741.12	73.80	280.38	682.31	1550.00	18.00	8.66	28.20	18.00	465525.75	132.99	20.97	0.53	0.92	0.61	0.25	0.21	0.23	0.22	0.41	18.00	4759.00	2859.72	400.00	4090.00	3690.00	200.66	1305.00	0	0.00	0.00	100.45	4255.52	4155.07	894.77	1163.61	South American
29418	77.5	8.5	86	57	244	387		INDIA	268.56	47.24	490.37	1049.87	316.03	220.25	95.77	261.85	264.68	286.12	254.62	1079.64	219.95	22.99	72.32	606.70	78.89	219.21	143.78	1489.75	3.00	63.53	28.00	3.00	87532.99	15.91	4.41	0.07	0.05	0.05	0.05	0.05	0.05	0.05	0.05	19.00	1804.00	63.33	20.00	90.00	70.00	109.94	769.00	0	0.00	0.00	1.00	1411.76	1410.76	188.03	270.10	Oriental
29627	-73.5	7.5	179	55	441	675		ANDES	243.83	66.41	715.39	366.57	290.68	197.83	92.85	242.45	238.90	248.29	238.35	2027.62	282.10	46.37	43.47	799.62	176.43	560.15	298.71	1560.25	21.00	44.41	65.20	21.00	3406335.16	97.98	13.22	0.12	0.17	0.17	0.17	0.17	0.17	0.17	0.17	14.00	3550.00	561.24	167.00	1150.00	983.00	188.08	1214.00	0	0.00	0.00	17.21	3293.00	3275.79	558.21	763.56	South American
29781	80.5	7.5	86	51	214	351		INDIA	257.19	54.54	570.84	876.08	305.09	209.78	95.31	248.94	257.11	268.90	243.73	1854.96	316.35	65.62	53.35	895.34	212.51	531.66	387.34	1563.25	23.00	118.86	133.60	23.00	256306.18	47.23	9.27	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	9.00	2500.00	522.13	64.00	1666.00	1602.00	143.33	843.00	16	27.16	3.73	18.14	2127.83	2109.69	330.18	326.69	Oriental
29985	-75.5	6.5	193	79	482	754	ANDES	ANDES	170.88	49.01	762.76	272.64	204.71	140.29	64.42	171.25	168.04	174.79	167.73	2455.88	320.42	78.00	38.19	912.30	267.67	782.05	368.15	1503.25	23.00	50.63	45.70	23.00	1452203.19	148.55	20.79	0.09	0.22	0.22	0.22	0.22	0.22	0.22	0.22	14.00	3055.00	1747.96	1025.00	2650.00	1625.00	334.41	1321.00	0	0.00	0.00	490.24	3035.52	2545.28	1857.15	569.46	South American
29988	-72.5	6.5	216	53	546	815	ANDES	ANDES	131.85	67.81	750.21	292.03	175.38	84.97	90.41	132.85	128.63	135.39	127.03	1927.95	262.93	47.66	42.21	745.11	173.76	566.42	448.19	1258.00	16.00	14.67	20.00	16.00	2481350.29	320.68	42.02	0.30	0.24	0.24	0.22	0.20	0.19	0.16	0.21	14.00	5065.00	1053.44	235.00	2980.00	2745.00	519.43	1359.00	0	0.00	0.00	298.48	4614.17	4315.69	2587.66	941.82	South American
30141	80.5	6.5	84	68	200	352		INDIA	252.91	38.66	544.25	589.34	287.75	217.22	70.53	250.55	249.70	261.73	244.73	2364.47	330.15	87.31	38.78	916.22	274.15	802.30	452.38	1493.00	41.00	145.15	167.60	41.00	217283.30	63.47	12.93	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	15.00	2502.00	664.00	5.00	1973.00	1968.00	152.91	950.00	21	25.36	4.05	1.00	2127.83	2126.83	396.08	476.06	Oriental
30142	81.5	6.5	75	26	215	316		INDIA	266.23	44.33	595.76	920.59	301.07	227.00	74.07	256.00	274.16	277.22	251.86	1346.62	230.31	45.96	52.46	662.10	152.83	207.03	450.34	919.67	6.00	118.17	87.00	6.00	89925.93	35.91	6.99	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	13.00	2026.00	448.33	109.00	1066.00	957.00	60.83	510.00	0	0.00	0.00	1.00	1522.21	1521.21	157.99	249.73	Oriental
30344	-76.5	5.5	186	129	494	809		ANDES	236.70	37.06	789.02	226.95	261.63	214.67	46.96	236.32	237.43	239.67	233.22	5920.75	605.07	357.47	15.95	1761.95	1107.65	1601.25	1607.34	1507.50	4.00	40.98	8.60	4.00	268839.63	91.84	14.87	0.10	0.22	0.21	0.10	0.10	0.10	0.10	0.14	7.00	4099.00	790.50	782.00	799.00	17.00	247.19	3252.00	0	0.00	0.00	29.59	3941.48	3911.90	765.16	967.74	South American
30345	-75.5	5.5	195	129	426	750	ANDES	ANDES	179.60	52.55	742.90	311.64	218.95	147.99	70.96	178.65	178.45	184.06	175.70	2442.96	310.44	111.54	30.50	887.62	367.71	537.16	719.45	1331.75	13.00	55.18	39.10	13.00	207833.63	58.92	12.43	0.08	0.20	0.20	0.20	0.20	0.20	0.20	0.20	12.00	3581.00	2107.23	1067.00	2735.00	1668.00	403.44	1140.00	0	0.00	0.00	615.31	3707.72	3092.41	1789.44	679.54	South American
30346	-74.5	5.5	197	90	410	697		ANDES	233.66	65.25	701.75	421.34	284.22	191.23	92.99	232.79	232.27	240.17	228.32	2256.36	300.12	94.66	35.77	840.97	323.12	421.73	386.03	1415.50	8.00	61.44	73.80	8.00	294487.91	62.75	12.61	0.08	0.20	0.20	0.20	0.20	0.20	0.19	0.20	17.00	3632.00	772.38	431.00	1100.00	669.00	270.55	851.00	0	0.00	0.00	139.72	3594.83	3455.10	859.60	665.94	South American
30347	-73.5	5.5	212	64	423	699	ANDES	ANDES	138.50	69.18	746.01	251.48	185.02	92.28	92.75	138.90	136.38	141.45	134.19	1542.38	206.07	49.98	39.56	583.37	176.17	439.92	356.52	1375.50	23.00	21.36	71.30	23.00	653240.58	118.27	20.76	0.31	0.42	0.33	0.30	0.23	0.23	0.18	0.28	17.00	3572.00	2388.65	1341.00	3619.00	2278.00	310.13	1063.00	0	0.00	0.00	813.00	3718.34	2905.34	2507.76	530.33	South American
30348	-72.5	5.5	203	60	531	794		ANDES	196.03	64.30	721.11	481.06	242.22	152.94	89.29	192.04	198.18	201.96	187.14	2292.67	327.98	21.36	54.83	960.48	92.72	276.05	886.19	1457.00	30.00	16.60	35.90	30.00	1564189.04	170.76	23.94	0.28	0.34	0.34	0.34	0.27	0.22	0.16	0.28	15.00	3921.00	1389.93	317.00	3330.00	3013.00	267.97	1049.00	0	0.00	0.00	157.76	3772.72	3614.97	1444.87	1127.67	South American
30704	-76.5	4.5	194	143	510	847		ANDES	226.73	40.60	770.23	249.96	254.92	202.13	52.80	225.50	227.33	229.71	222.83	3736.54	421.19	223.12	22.29	1206.58	698.17	956.93	1092.61	1532.75	4.00	63.68	6.40	4.00	17194340.00	437.01	44.42	0.05	0.30	0.30	0.29	0.28	0.28	0.28	0.29	15.00	3817.00	1115.00	1032.00	1198.00	166.00	263.09	2316.00	0	0.00	0.00	13.59	3461.34	3447.76	959.28	864.40	South American
30705	-75.5	4.5	197	80	464	741	ANDES	ANDES	171.56	56.48	746.98	217.94	212.06	136.40	75.66	170.45	172.25	174.87	168.45	1942.88	249.01	95.02	32.05	725.32	303.26	416.35	518.22	1344.25	26.00	55.36	92.70	26.00	1235792.14	182.21	24.82	0.10	0.23	0.23	0.23	0.17	0.15	0.15	0.19	15.00	4951.00	1785.35	919.00	3292.00	2373.00	343.14	1178.00	0	0.00	0.00	323.79	4763.69	4439.90	1970.40	999.45	South American
30706	-74.5	4.5	210	71	503	784		ANDES	192.23	64.39	737.32	265.60	238.73	151.38	87.35	192.27	191.56	196.03	187.79	1395.50	187.99	54.16	38.01	536.91	181.38	312.22	269.55	1392.50	6.00	36.68	49.80	6.00	2209040.24	313.07	43.75	0.16	0.33	0.25	0.25	0.22	0.20	0.16	0.24	18.00	3940.00	1214.17	685.00	2275.00	1590.00	256.87	993.00	0	0.00	0.00	174.79	3924.93	3750.14	1598.19	1118.68	South American
31425	-75.5	2.5	233	77	627	937	ANDES	ANDES	184.09	54.23	715.28	415.20	222.45	146.61	75.84	186.47	181.82	188.33	175.81	1824.43	236.96	69.12	34.80	685.73	227.76	466.08	340.78	1577.75	6.00	11.60	3.50	6.00	212053.47	118.35	20.71	0.30	0.30	0.30	0.30	0.30	0.30	0.26	0.29	17.00	3713.00	1960.83	1220.00	2700.00	1480.00	353.42	837.00	0	0.00	0.00	419.59	4682.21	4262.62	1465.12	728.75	South American
31784	-76.5	1.5	240	94	771	1105	ANDES	ANDES	167.22	55.60	708.09	348.89	206.40	127.85	78.55	166.65	167.68	170.79	160.17	2486.65	296.91	132.53	25.32	864.61	415.28	608.82	689.20	1485.25	9.00	45.16	103.80	9.00	172117.67	100.95	15.91	0.22	0.36	0.35	0.27	0.26	0.16	0.23	0.27	13.00	3947.00	2056.00	1638.00	2350.00	712.00	367.69	1007.00	0	0.00	0.00	399.97	3996.69	3596.72	1857.32	912.41	South American
31785	-75.5	1.5	231	90	659	980		ANDES	230.04	49.57	678.35	556.65	267.11	194.05	73.06	228.50	234.90	235.69	219.63	3402.14	444.19	107.09	35.47	1297.34	363.33	595.87	1095.29	1537.00	6.00	11.55	4.70	6.00	554771.85	108.45	19.04	0.32	0.33	0.33	0.33	0.33	0.32	0.22	0.31	9.00	2536.00	1868.33	1065.00	2650.00	1585.00	128.35	800.00	0	0.00	0.00	259.62	2219.21	1959.59	690.91	484.05	South American
32142	-78.5	0.5	192	128	654	974	ANDES	ANDES	169.35	44.92	717.69	236.37	201.02	138.11	62.91	171.98	168.40	172.90	166.08	1828.12	239.05	65.62	38.66	693.27	215.68	621.73	382.64	1432.75	11.00	14.45	50.40	11.00	3746433.83	335.70	45.23	0.54	0.34	0.32	0.31	0.31	0.19	0.20	0.28	11.00	5264.00	1656.18	1138.00	2362.00	1224.00	374.39	1218.00	0	0.00	0.00	48.97	5659.24	5610.28	1714.96	1097.32	South American
32143	-77.5	0.5	247	137	751	1135	ANDES	ANDES	153.88	55.44	675.13	324.17	196.56	114.26	82.30	155.60	152.62	158.11	147.77	1488.00	175.03	76.38	25.86	503.19	244.36	388.12	337.51	1343.00	3.00	0.77	0.10	3.00	719153.31	146.01	26.97	2.25	0.47	0.31	0.30	0.30	0.23	0.26	0.31	16.00	5485.00	2498.00	2498.00	2498.00	0.00	346.50	1125.00	0	0.00	0.00	310.17	5659.24	5349.07	2200.78	1180.43	South American
32258	37.5	0.5	194	36	486	716	EAST_AFR_ARAB	EAST_AFR_ARAB	213.26	97.30	745.05	773.71	280.19	149.58	130.62	213.51	209.63	223.32	202.66	697.92	157.15	12.12	81.16	400.35	39.53	300.18	115.12	1191.25	7.00	65.86	38.00	7.00	604242.15	15.75	4.62	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	21.00	2766.00	929.29	710.00	1300.00	590.00	108.26	916.00	0	0.00	0.00	659.48	3392.55	2733.07	1324.81	470.45	African
32502	-78.5	-0.5	207	143	582	932	ANDES	ANDES	106.50	62.01	661.08	316.76	151.72	57.74	93.98	110.18	102.72	110.81	101.10	1493.34	203.49	51.16	40.07	591.74	168.93	583.73	225.23	1182.75	5.00	24.96	54.10	5.00	894873.44	137.57	23.28	0.40	0.25	0.20	0.19	0.18	0.14	0.11	0.18	12.00	5313.00	1951.80	805.00	3015.00	2210.00	353.83	1166.00	0	0.00	0.00	632.76	4623.66	3990.90	3050.69	846.93	South American
32618	37.5	-0.5	203	39	462	704	EAST_AFR_ARAB	EAST_AFR_ARAB	199.39	93.34	691.58	865.78	268.40	133.33	135.07	205.12	191.39	211.53	185.39	1147.25	272.04	23.02	87.05	670.43	72.53	285.34	85.71	1472.25	3.00	199.00	7.00	3.00	415572.94	52.07	15.47	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	16.00	4556.00	1413.33	1280.00	1660.00	380.00	110.56	783.00	0	0.00	0.00	541.86	4457.66	3915.79	1506.37	736.06	African
32713	132.5	-0.5	51	11	295	357		PAPUA_NG	224.00	36.54	749.62	222.52	248.28	199.59	48.70	224.56	226.20	226.81	220.53	3142.84	341.16	186.73	18.48	987.75	578.09	700.60	761.01	1724.00	6.00	12.67	15.50	6.00	485221.29	167.96	30.13	0.30	0.36	0.36	0.34	0.27	0.23	0.22	0.30	8.00	2475.00	327.17	174.00	698.00	524.00	307.00	794.00	0	0.00	0.00	1.00	2126.48	2125.48	710.32	469.33	Papua-Melanesian
32862	-78.5	-1.5	211	80	680	971	ANDES	ANDES	113.05	72.69	639.93	454.32	167.74	54.16	113.58	114.81	111.29	118.01	104.50	1720.40	203.78	100.22	27.81	585.29	308.14	528.47	447.96	1466.50	16.00	0.81	0.10	16.00	15628951.63	795.31	78.29	2.21	0.15	0.12	0.12	0.13	0.12	0.12	0.13	12.00	5544.00	1570.81	1369.00	1771.00	402.00	401.14	1312.00	0	0.00	0.00	1055.72	5051.62	3995.90	3099.68	769.95	South American
33337	36.5	-2.5	204	37	481	722	EAST_AFR_ARAB	EAST_AFR_ARAB	219.39	99.51	644.11	1207.99	295.36	140.85	154.51	225.61	207.45	235.10	199.94	663.89	159.60	4.73	81.48	415.78	15.77	255.49	23.98	1599.25	3.00	156.00	85.00	3.00	11868.10	12.48	3.48	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	21.00	2334.00	1545.67	1380.00	1677.00	297.00	105.39	750.00	0	0.00	0.00	538.00	2222.76	1684.76	1284.65	340.90	African
33581	-79.5	-3.5	152	56	540	748	ANDES	ANDES	170.46	72.64	695.93	312.07	223.48	118.93	104.55	173.10	168.10	174.89	165.45	908.14	170.72	24.77	65.65	489.07	78.73	330.24	114.40	1399.50	5.00	50.02	22.30	5.00	268892.86	51.33	11.42	0.08	0.05	0.05	0.05	0.05	0.12	0.12	0.07	17.00	4132.00	998.60	0.00	2506.00	2506.00	382.25	1200.00	0	0.00	0.00	1.00	3926.48	3925.48	1803.06	1079.98	South American
33582	-78.5	-3.5	202	87	709	998	ANDES	ANDES	183.33	71.41	637.51	650.35	239.74	127.79	111.94	178.10	187.16	189.46	171.06	1834.64	197.25	111.08	18.43	577.29	348.32	414.10	546.23	1380.00	4.00	33.08	48.80	4.00	679502.86	85.81	13.64	0.16	0.23	0.23	0.23	0.23	0.22	0.21	0.22	12.00	3843.00	1935.75	976.00	3380.00	2404.00	398.35	1109.00	2	29.28	3.44	434.72	3228.86	2794.14	1394.65	727.34	South American
33698	37.5	-3.5	211	41	534	786	EAST_AFR_ARAB	EAST_AFR_ARAB	215.18	89.36	578.42	1556.37	291.78	137.12	154.66	224.03	196.77	235.19	191.27	838.39	209.45	12.94	82.19	532.78	41.79	224.94	63.02	1548.75	19.00	118.04	154.30	19.00	46496.39	25.28	7.76	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	17.00	5226.00	1147.89	730.00	1540.00	810.00	112.06	1417.00	0	0.00	0.00	743.90	4802.72	4058.83	1201.06	643.58	African
33699	38.5	-3.5	199	41	457	697		EAST_AFR_ARAB	236.34	76.42	571.03	1379.61	304.96	171.13	133.84	243.89	216.36	255.33	214.73	590.88	121.29	8.87	74.83	316.40	28.91	166.02	36.06	1558.25	5.00	85.76	47.10	5.00	31752.01	9.00	7.03	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	18.00	1979.00	1018.00	550.00	1460.00	910.00	58.01	853.00	0	0.00	0.00	239.45	1746.93	1507.48	696.05	243.74	African
33797	136.5	-3.5	81	43	329	453		PAPUA_NG	187.39	50.95	767.58	311.61	222.11	155.74	66.38	185.42	189.74	190.72	181.88	3546.79	380.58	227.01	14.74	1087.94	700.11	835.70	999.13	1744.00	3.00	9.53	7.20	3.00	1646658.07	188.04	27.02	0.37	0.47	0.42	0.39	0.32	0.23	0.25	0.35	8.00	4310.00	1899.00	1784.00	2129.00	345.00	433.84	1297.00	0	0.00	0.00	1.00	3909.52	3908.52	1625.86	829.08	Papua-Melanesian
34058	37.5	-4.5	185	39	471	695	EAST_AFR_ARAB	EAST_AFR_ARAB	223.41	84.58	550.64	1743.25	300.49	146.95	153.54	232.92	198.71	245.96	197.68	731.05	144.88	9.72	69.04	395.62	33.17	224.81	36.04	1137.75	4.00	118.95	108.70	4.00	1226184.21	44.09	10.65	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	13.00	1917.00	992.50	580.00	1320.00	740.00	82.97	725.00	0	0.00	0.00	543.66	1799.97	1256.31	1000.78	260.23	African
34059	38.5	-4.5	206	75	508	789		EAST_AFR_ARAB	234.06	67.60	514.87	1592.71	303.33	172.36	130.97	237.93	223.96	255.11	210.47	928.18	163.20	27.84	57.23	464.39	91.04	187.74	112.06	1258.00	10.00	109.28	146.82	10.00	57297.87	87.90	11.61	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	17.00	2219.00	983.00	480.00	1510.00	1030.00	126.87	1065.00	0	0.00	0.00	33.00	1928.21	1895.21	634.16	386.59	African
34156	135.5	-4.5	69	20	284	373		PAPUA_NG	224.83	33.03	632.32	595.78	250.40	198.46	51.94	223.47	227.19	230.24	214.29	3551.67	389.34	223.02	18.16	1131.33	682.36	802.18	948.38	2055.00	15.00	18.84	53.60	15.00	1808790.35	208.04	27.99	0.28	0.39	0.39	0.35	0.28	0.19	0.17	0.30	17.00	3226.00	535.47	67.00	1521.00	1454.00	263.49	988.00	0	0.00	0.00	1.00	2716.31	2715.31	672.25	724.31	Papua-Melanesian
34157	136.5	-4.5	77	25	333	435		PAPUA_NG	233.39	38.88	665.44	574.37	263.93	205.80	58.13	225.41	236.91	238.78	223.25	3584.55	446.06	196.29	23.97	1260.37	610.89	761.20	1200.33	1314.50	4.00	74.78	161.30	4.00	151968.16	79.31	14.96	0.13	0.83	0.38	0.30	0.30	0.15	0.16	0.35	20.00	4305.00	721.75	330.00	1533.00	1203.00	200.83	1394.00	0	0.00	0.00	1.00	3957.83	3956.83	612.92	828.80	Papua-Melanesian
34158	137.5	-4.5	83	26	357	466		PAPUA_NG	213.42	41.84	694.19	511.11	245.66	185.52	60.14	205.31	217.32	218.15	204.41	4277.82	502.84	233.46	23.38	1461.57	738.97	855.58	1453.28	1681.00	21.00	6.15	35.30	21.00	397922.54	134.25	19.45	0.77	1.54	0.49	0.28	0.30	0.13	0.13	0.48	18.00	4784.00	2808.48	812.00	4069.00	3257.00	253.22	1628.00	0	0.00	0.00	1.00	4195.72	4194.72	1031.72	1227.69	Papua-Melanesian
34162	141.5	-4.5	115	37	340	492		PAPUA_NG	235.06	52.36	765.55	308.75	269.75	201.38	68.37	236.44	231.64	238.58	229.76	3635.81	432.81	212.25	22.61	1233.96	649.21	909.38	733.16	1691.50	7.00	4.66	5.10	7.00	163670.20	113.72	19.04	0.64	0.73	0.62	0.17	0.23	0.34	0.34	0.41	9.00	3905.00	609.00	332.00	1083.00	751.00	309.73	1008.00	0	0.00	0.00	47.76	3398.21	3350.45	630.11	576.46	Papua-Melanesian
34163	142.5	-4.5	108	35	342	485		PAPUA_NG	246.24	49.56	776.10	289.31	278.19	214.33	63.85	247.55	242.35	249.73	241.28	2818.66	321.81	163.92	20.20	912.17	506.23	744.53	585.23	1654.00	7.00	6.74	9.90	7.00	279906.25	49.26	6.95	0.49	0.61	0.58	0.56	0.22	0.24	0.24	0.41	9.00	3323.00	175.14	97.00	261.00	164.00	223.79	1071.00	0	0.00	0.00	2.59	2368.00	2365.41	395.41	471.68	Papua-Melanesian
34164	143.5	-4.5	102	29	308	439		PAPUA_NG	254.12	46.44	796.12	225.36	282.73	224.39	58.34	255.36	250.60	256.80	250.19	2399.59	285.34	118.94	26.50	810.82	364.36	716.62	408.23	1618.00	4.00	9.03	11.70	4.00	79402.68	0.73	0.26	0.45	0.44	0.42	0.40	0.30	0.26	0.26	0.35	11.00	2583.00	30.00	24.00	36.00	12.00	135.53	1057.00	0	0.00	0.00	1.34	2181.62	2180.28	254.70	304.32	Papua-Melanesian
34522	141.5	-5.5	120	58	317	495		PAPUA_NG	218.25	45.99	693.75	502.79	252.02	185.70	66.32	218.00	222.41	223.06	209.14	5285.39	535.92	337.92	12.37	1549.82	1067.78	1184.01	1353.75	1723.75	6.00	46.20	80.30	6.00	730824.47	121.93	21.50	0.16	0.93	0.46	0.31	0.31	0.23	0.22	0.41	5.00	3786.00	1189.83	632.00	2279.00	1647.00	228.59	1001.00	0	0.00	0.00	3.93	3398.21	3394.28	894.78	858.87	Papua-Melanesian
34523	142.5	-5.5	117	39	308	464		PAPUA_NG	184.49	45.11	734.45	391.18	216.17	154.71	61.45	185.33	182.30	188.45	177.40	3700.54	378.97	246.05	12.51	1098.37	765.26	884.53	884.09	1657.50	12.00	20.08	55.00	12.00	5799710.49	411.39	34.79	0.42	0.87	0.40	0.26	0.26	0.20	0.19	0.36	8.00	3493.00	1352.58	817.00	2982.00	2165.00	391.64	1316.00	0	0.00	0.00	228.69	3038.79	2810.10	1574.48	710.17	Papua-Melanesian
34525	144.5	-5.5	120	57	350	527		PAPUA_NG	190.50	47.07	806.46	202.90	219.77	161.39	58.38	191.91	187.57	192.58	186.83	3200.42	402.94	137.88	33.62	1176.69	426.71	1055.92	464.14	1538.75	4.00	15.53	32.00	4.00	5339544.25	193.53	26.47	0.40	0.49	0.48	0.41	0.27	0.21	0.20	0.34	10.00	4167.00	1780.50	638.00	2492.00	1854.00	365.10	1153.00	0	0.00	0.00	33.93	3905.21	3871.28	1389.14	757.38	Papua-Melanesian
34526	145.5	-5.5	123	47	356	526		PAPUA_NG	225.84	44.70	822.67	113.80	253.35	199.00	54.35	226.07	224.30	226.98	223.92	3307.22	414.50	127.47	37.51	1217.32	399.31	924.08	508.51	1170.25	11.00	14.92	59.50	11.00	688623.00	152.06	20.95	0.34	0.72	0.70	0.68	0.19	0.16	0.12	0.43	18.00	4442.00	1867.91	516.00	2893.00	2377.00	271.59	1199.00	0	0.00	0.00	1.00	3905.21	3904.21	688.76	780.98	Papua-Melanesian
34777	36.5	-6.5	164	60	447	671	EAST_AFR_ARAB	EAST_AFR_ARAB	213.14	88.88	580.42	1526.17	286.15	132.95	153.20	223.95	191.24	231.00	187.98	748.15	148.95	2.58	96.96	433.78	8.20	267.98	11.44	1472.25	6.00	158.83	73.00	6.00	112336.28	9.19	4.41	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	14.00	1861.00	1155.83	940.00	1330.00	390.00	160.43	783.00	0	0.00	0.00	554.72	1951.28	1396.55	1103.29	279.77	African
34778	37.5	-6.5	173	75	459	707		EAST_AFR_ARAB	232.35	77.37	578.66	1536.32	293.74	160.01	133.72	238.09	210.53	250.18	208.06	1032.99	205.69	13.01	71.80	568.66	42.36	349.08	54.71	1435.25	15.00	124.20	144.00	15.00	49192.90	30.96	7.16	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	15.00	2212.00	823.00	400.00	1400.00	1000.00	92.18	779.00	0	0.00	0.00	219.66	2036.03	1816.38	615.96	307.26	African
34884	143.5	-6.5	123	54	320	497		PAPUA_NG	198.63	45.19	716.44	483.22	231.95	168.76	63.19	199.89	195.37	203.46	189.96	3913.27	405.68	256.68	13.64	1172.57	796.09	986.17	871.24	1599.75	7.00	121.96	112.60	7.00	21126.18	0.63	0.16	0.05	0.68	0.34	0.34	0.34	0.32	0.32	0.39	7.00	4293.00	219.71	215.00	225.00	10.00	219.48	975.00	0	0.00	0.00	67.86	3705.17	3637.31	1266.46	788.47	Papua-Melanesian
34885	144.5	-6.5	125	54	315	494		PAPUA_NG	196.67	47.10	752.38	385.26	229.23	166.55	62.68	198.21	193.14	200.40	189.59	3426.66	381.48	197.85	20.47	1098.72	623.92	956.09	707.31	1574.75	13.00	23.94	61.70	13.00	540004.70	100.38	18.48	0.22	0.61	0.60	0.59	0.38	0.16	0.13	0.41	6.00	4044.00	1524.31	1015.00	1886.00	871.00	331.35	1097.00	0	0.00	0.00	171.31	3394.10	3222.79	1272.02	615.52	Papua-Melanesian
34886	145.5	-6.5	131	59	319	509		PAPUA_NG	172.07	49.86	777.30	283.67	204.37	140.18	64.19	173.85	167.54	174.56	166.69	2304.50	286.23	90.78	35.46	838.66	282.07	732.44	307.50	1619.75	13.00	30.68	206.20	13.00	490760.69	92.62	16.64	0.29	0.41	0.38	0.35	0.25	0.20	0.17	0.29	12.00	3605.00	1823.62	510.00	2140.00	1630.00	356.54	788.00	0	0.00	0.00	175.38	2877.86	2702.48	1662.46	537.38	Papua-Melanesian
35780	-40.5	-9.5	140	42	237	419		BRAZIL	262.48	86.12	617.21	1298.58	333.67	194.12	139.55	268.41	243.28	277.89	240.59	489.31	107.95	2.11	88.24	294.53	8.60	121.23	17.00	1272.75	6.00	155.80	86.50	6.00	7876.58	2.30	1.27	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0.02	12.00	666.00	452.00	388.00	510.00	122.00	31.47	332.00	0	0.00	0.00	275.97	921.59	645.62	444.16	106.79	South American
36463	-77.5	-11.5	44	3	149	196		ANDES	208.09	48.49	620.34	831.12	242.59	164.94	77.65	221.34	202.14	221.46	197.96	76.73	22.30	0.22	107.86	61.91	1.26	61.91	2.33	1474.00	3.00	65.97	100.40	3.00	2565040.29	212.48	30.06	0.12	0.07	0.07	0.07	0.07	0.07	0.07	0.07	11.00	3871.00	494.33	3.00	960.00	957.00	260.86	943.00	0	0.00	0.00	1.00	4112.76	4111.76	697.88	723.25	South American
36464	-76.5	-11.5	90	8	181	279	ANDES	ANDES	74.78	69.98	667.63	697.92	118.72	13.94	104.78	82.83	62.66	82.88	62.30	542.13	114.94	4.76	92.84	330.26	15.02	329.41	15.03	1151.75	3.00	44.97	40.60	3.00	1426858.45	198.66	26.02	0.12	0.10	0.10	0.10	0.10	0.10	0.10	0.10	12.00	5434.00	1004.00	559.00	1427.00	868.00	446.57	1355.00	0	0.00	0.00	420.72	5135.86	4715.14	3599.81	1151.17	South American
36828	-72.5	-12.5	228	46	680	954	ANDES	ANDES	169.65	60.28	624.67	828.24	208.47	111.94	96.53	175.85	156.41	177.18	154.28	1572.24	242.13	35.31	55.04	718.28	121.97	543.85	123.39	963.50	6.00	28.20	47.10	6.00	36649141.67	943.99	80.60	0.23	0.08	0.08	0.08	0.08	0.06	0.06	0.08	15.00	4480.00	465.83	462.00	471.00	9.00	560.14	1304.00	0	0.00	0.00	424.24	4337.83	3913.59	1903.20	1031.25	South American
